"","intercept","slope","seint","seslope","scrubbedn","simulation"
"2360",0.04429283,-1.798642,0.02222459,0.0237948,79,"Simulation 5"
"2361",0.06950532,-1.755125,0.01837005,0.0190792,80,"Simulation 5"
"2362",0.07193948,-1.781786,0.02024691,0.02169346,79,"Simulation 5"
"2363",0.07707014,-1.795601,0.02075461,0.0223607,78,"Simulation 5"
"2364",0.1007552,-1.76004,0.01944278,0.02019029,80,"Simulation 5"
"2365",0.08133759,-1.797209,0.02112075,0.0225652,80,"Simulation 5"
"2366",0.04442068,-1.785989,0.02199172,0.02339097,79,"Simulation 5"
"2367",0.06114768,-1.76766,0.0194922,0.02051659,80,"Simulation 5"
"2368",0.05156927,-1.791325,0.01864302,0.02037709,77,"Simulation 5"
"2369",0.0683549,-1.823779,0.02295149,0.0252093,77,"Simulation 5"
"2370",0.08250573,-1.75176,0.01945783,0.02042977,80,"Simulation 5"
"2371",0.05487505,-1.789904,0.0198846,0.02129218,79,"Simulation 5"
"2372",0.06168636,-1.81217,0.02082132,0.02274569,78,"Simulation 5"
"2373",0.07036685,-1.840968,0.01998501,0.02115384,79,"Simulation 5"
"2374",0.04914115,-1.794972,0.02052277,0.02202916,78,"Simulation 5"
"2375",0.08538123,-1.806932,0.02205014,0.02390707,78,"Simulation 5"
"2376",0.07281668,-1.751481,0.01874416,0.01961305,81,"Simulation 5"
"2377",0.06637494,-1.811478,0.02124776,0.02278302,80,"Simulation 5"
"2378",0.06186593,-1.831963,0.02304802,0.02519566,78,"Simulation 5"
"2379",0.07642357,-1.75843,0.01795063,0.01914984,80,"Simulation 5"
"2380",0.02266986,-1.799692,0.02176675,0.02327925,78,"Simulation 5"
"2381",0.0757613,-1.776068,0.01878834,0.01991482,80,"Simulation 5"
"2382",0.06545572,-1.774812,0.02011109,0.02121057,80,"Simulation 5"
"2383",0.07035827,-1.794764,0.02202589,0.02370822,79,"Simulation 5"
"2384",0.07407776,-1.803688,0.02173293,0.0232363,79,"Simulation 5"
"2385",0.05767526,-1.883916,0.0221802,0.02474179,77,"Simulation 5"
"2386",0.05464852,-1.788596,0.01908132,0.02079508,78,"Simulation 5"
"2387",0.09376899,-1.828385,0.01927037,0.02095216,78,"Simulation 5"
"2388",0.07877903,-1.793823,0.02103572,0.02270143,79,"Simulation 5"
"2389",0.08590973,-1.749268,0.0192283,0.01989242,80,"Simulation 5"
"2390",0.09585175,-1.770252,0.01929095,0.02055674,80,"Simulation 5"
"2391",0.08476246,-1.791043,0.02226792,0.02327365,80,"Simulation 5"
"2392",0.04735945,-1.75962,0.02040269,0.02218608,78,"Simulation 5"
"2393",0.03266294,-1.830221,0.02020826,0.0222174,78,"Simulation 5"
"2394",0.0570239,-1.780451,0.01855282,0.01968633,80,"Simulation 5"
"2395",0.03530394,-1.811963,0.02249373,0.02519549,77,"Simulation 5"
"2396",0.07900762,-1.785146,0.02034276,0.02167233,79,"Simulation 5"
"2397",0.07351452,-1.782747,0.0188823,0.02026709,79,"Simulation 5"
"2398",0.03730232,-1.815784,0.01923738,0.02098221,78,"Simulation 5"
"2399",0.06502991,-1.796888,0.0200482,0.02186382,78,"Simulation 5"
"2400",0.05128696,-1.765159,0.0209939,0.02289451,78,"Simulation 5"
"2401",0.02353298,-1.849778,0.02200096,0.02403516,78,"Simulation 5"
"2402",0.04082807,-1.840434,0.02242168,0.02439139,78,"Simulation 5"
"2403",0.06079568,-1.77877,0.01920862,0.02032161,80,"Simulation 5"
"2404",0.05234718,-1.764716,0.02015201,0.02138407,80,"Simulation 5"
"2405",0.03932829,-1.782634,0.02016679,0.02215095,77,"Simulation 5"
"2406",0.08766497,-1.786437,0.02174783,0.02368277,78,"Simulation 5"
"2407",0.05266255,-1.787257,0.01986694,0.02155996,78,"Simulation 5"
"2408",0.05684036,-1.796945,0.02032766,0.02184133,79,"Simulation 5"
"2409",0.03537569,-1.768312,0.01834501,0.01924327,81,"Simulation 5"
"2410",0.0612418,-1.81263,0.02027511,0.02175273,79,"Simulation 5"
"2411",0.08649587,-1.823703,0.01993372,0.02116798,79,"Simulation 5"
"2412",0.05845667,-1.831079,0.02120467,0.0230081,79,"Simulation 5"
"2413",0.05382361,-1.763108,0.01917145,0.02020115,80,"Simulation 5"
"2414",0.07085934,-1.775516,0.01959971,0.02078463,80,"Simulation 5"
"2415",0.04653137,-1.800941,0.02217605,0.02412446,78,"Simulation 5"
"2416",0.07365486,-1.841912,0.02176146,0.02417944,76,"Simulation 5"
"2417",0.05997801,-1.756549,0.01889733,0.02011259,80,"Simulation 5"
"2418",-0.004745897,-1.839503,0.02185918,0.02379354,78,"Simulation 5"
"2419",0.09330401,-1.766471,0.01818206,0.01886701,81,"Simulation 5"
"2420",0.06902313,-1.783986,0.01863355,0.01961511,80,"Simulation 5"
"2421",0.07074283,-1.766306,0.01785093,0.01905193,80,"Simulation 5"
"2422",0.0372647,-1.777617,0.02161415,0.02362312,78,"Simulation 5"
"2423",0.07297912,-1.775766,0.02009732,0.02167221,78,"Simulation 5"
"2424",0.07564392,-1.742723,0.01818692,0.01907631,81,"Simulation 5"
"2425",0.06191209,-1.772066,0.01922528,0.02065441,78,"Simulation 5"
"2426",0.07830124,-1.788448,0.01995272,0.0211862,80,"Simulation 5"
"2427",0.05027417,-1.767179,0.02079091,0.02193059,80,"Simulation 5"
"2428",0.0353298,-1.7651,0.02056671,0.02167893,80,"Simulation 5"
"2429",0.09740636,-1.770794,0.01791115,0.01880066,81,"Simulation 5"
"2430",0.03096286,-1.785236,0.01959747,0.02093393,78,"Simulation 5"
"2431",0.04273878,-1.8216,0.02128244,0.0234051,77,"Simulation 5"
"2432",0.1063527,-1.74861,0.01990789,0.0207448,80,"Simulation 5"
"2433",0.01139277,-1.790519,0.0212758,0.02330054,78,"Simulation 5"
"2434",0.08631138,-1.845366,0.02097234,0.02278486,78,"Simulation 5"
"2435",0.02849068,-1.83057,0.02103078,0.02317359,77,"Simulation 5"
"2436",0.07085049,-1.780741,0.0220017,0.0240794,77,"Simulation 5"
"2437",0.09277808,-1.768711,0.01834176,0.01939723,80,"Simulation 5"
"2438",-0.0090198,-1.84725,0.0218803,0.0245019,77,"Simulation 5"
"2439",0.05692525,-1.717877,0.0171545,0.01775274,82,"Simulation 5"
"2440",0.07048811,-1.761798,0.01945723,0.02081986,79,"Simulation 5"
"2441",0.05112231,-1.758601,0.02030299,0.02187983,79,"Simulation 5"
"2442",0.08707944,-1.776027,0.01924217,0.02015328,81,"Simulation 5"
"2443",0.0616387,-1.792858,0.02147184,0.02289684,79,"Simulation 5"
"2444",0.05663216,-1.817696,0.02069851,0.0227838,77,"Simulation 5"
"2445",0.07831004,-1.762886,0.01849135,0.01958776,80,"Simulation 5"
"2446",0.09205483,-1.78105,0.01788292,0.01901196,80,"Simulation 5"
"2447",0.03862549,-1.778305,0.02006984,0.02214947,77,"Simulation 5"
"2448",0.0588731,-1.838278,0.02275707,0.02501,77,"Simulation 5"
"2449",0.02827243,-1.792367,0.02149378,0.02355905,78,"Simulation 5"
"2450",0.08576452,-1.77641,0.01923808,0.02081641,78,"Simulation 5"
"2451",0.1203168,-1.763992,0.01763291,0.01851239,80,"Simulation 5"
"2452",0.07344464,-1.811536,0.01993928,0.02173382,78,"Simulation 5"
"2453",0.04272307,-1.805287,0.01993697,0.02128887,79,"Simulation 5"
"2454",0.03695616,-1.762517,0.01750952,0.01829159,80,"Simulation 5"
"2455",0.0344643,-1.825771,0.02326261,0.02557085,77,"Simulation 5"
"2456",0.03795157,-1.761057,0.02036248,0.02155136,80,"Simulation 5"
"2457",0.0980579,-1.760681,0.01686677,0.01753482,81,"Simulation 5"
"2458",0.1113425,-1.80759,0.02008749,0.0213843,79,"Simulation 5"
"2459",0.119949,-1.829724,0.02001849,0.02158477,79,"Simulation 5"
"2460",0.1200243,-1.818697,0.02011351,0.02132132,80,"Simulation 5"
"2461",0.02949498,-1.787899,0.02103236,0.0230171,78,"Simulation 5"
"2462",0.0833161,-1.773892,0.01952005,0.02068053,79,"Simulation 5"
"2463",0.04685508,-1.819352,0.02296939,0.02482082,79,"Simulation 5"
"2464",0.07295328,-1.772543,0.01877108,0.01992313,79,"Simulation 5"
