"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X144",0.0114332477770617,-1.47511468627065,0.023298980856663,0.0328977435506153,100,"Simulation 3",1,100,0.484746,0.233652175411973,0.4889,0.48024375,0.25478481,0.0601,0.964,0.9039,0.154052893856961,-0.84782070517446,0.0233652175411973
"X145",0.012082808307762,-1.5240738936979,0.0231860593378764,0.0325671640936725,100,"Simulation 3",1,100,0.537185,0.228859721215747,0.5208,0.5356375,0.25337634,0.0508,0.9762,0.9254,0.0825079724758876,-0.934746245608507,0.0228859721215747
"X146",0.0150375330183052,-1.47277265927203,0.0177962060633692,0.0268583005498436,100,"Simulation 3",1,100,0.4795,0.223736584835693,0.47815,0.4785475,0.25989978,0.0296,0.9509,0.9213,0.087165406379154,-0.962816333228402,0.0223736584835693
"X147",0.0205824056359315,-1.56797906047847,0.0157274474027565,0.0260902137379484,99,"Simulation 3",1,99,0.503825252525253,0.206062152969475,0.4905,0.501348148148148,0.25530372,0.0675,0.98,0.9125,0.0930569988226347,-0.84411021142841,0.020710025602805
"X148",0.0141259937496667,-1.48809406968758,0.0192352741531498,0.0290336607050274,99,"Simulation 3",1,99,0.423017171717172,0.210500907962754,0.435,0.416683950617284,0.20993616,0.0512,0.9243,0.8731,0.186706336968841,-0.767909685806422,0.0211561372648966
"X149",-0.00126796158052443,-1.5066470138703,0.0172892042190055,0.0247314713291213,99,"Simulation 3",1,99,0.528668686868687,0.226875234815852,0.499,0.535548148148148,0.23113734,0.0233,0.9691,0.9458,-0.144501832890792,-0.686166185135831,0.0228018190335744
"X150",-0.0568873408269579,-1.62052887313401,0.0315235729068213,0.0538852514293732,100,"Simulation 3",1,100,0.497493,0.199395066074232,0.49555,0.49899,0.18421305,0.0395,0.9233,0.8838,-0.0755477080277873,-0.42878356647005,0.0199395066074232
"X151",-0.00489812918073032,-1.48629946482418,0.0143851222954948,0.022178565534188,100,"Simulation 3",1,100,0.534481,0.218187362120011,0.5187,0.53935375,0.25537785,0.0208,0.9379,0.9171,-0.153601216867753,-0.894933154986004,0.0218187362120011
"X152",0.047271645377091,-1.54822663117726,0.0298080489624367,0.0440839141220113,98,"Simulation 3",1,98,0.523191836734694,0.224828283924113,0.5248,0.52527,0.27138993,0.0519,0.9772,0.9253,-0.0425068012702468,-0.973056679066026,0.022711086309325
"X153",-0.0271690997892848,-1.54748058211725,0.0203396180137908,0.0335751424523946,100,"Simulation 3",1,100,0.511376,0.203859416859816,0.49835,0.51217625,0.19622211,0.0563,0.9654,0.9091,-0.0270083934502336,-0.510316510549352,0.0203859416859816
"X154",0.0102129929057149,-1.54249261597723,0.0214655998844847,0.0338734517687152,100,"Simulation 3",1,100,0.464408,0.20977777115006,0.4584,0.46240375,0.21216006,0.0173,0.9061,0.8888,0.0900357276495204,-0.68129106952979,0.020977777115006
"X155",0.0288813506947087,-1.54155177798579,0.0206992543367378,0.0352644296078409,100,"Simulation 3",1,100,0.497116,0.206221677195814,0.5167,0.49302375,0.27858054,0.1037,0.9459,0.8422,0.121737124008693,-0.978481801903423,0.0206221677195814
"X156",0.00951379212172093,-1.52772663178262,0.0199206441478784,0.0284418362431633,100,"Simulation 3",1,100,0.491913,0.234410866372993,0.4717,0.4922525,0.30163497,0.0253,0.9579,0.9326,0.0195694453324985,-1.07094353085578,0.0234410866372993
"X157",0.0332122832811409,-1.54061209583743,0.0244860598808548,0.0353289594893213,98,"Simulation 3",1,98,0.498698979591837,0.235942363001522,0.49815,0.49476125,0.27531882,0.0745,0.9436,0.8691,0.127892083489756,-1.11605502105055,0.0238337778353649
"X158",0.00487920447804948,-1.51592565706593,0.0200271141950134,0.0346856896940577,100,"Simulation 3",1,100,0.469017,0.193703175537035,0.48425,0.4707675,0.20363511,0.0138,0.8365,0.8227,-0.129870089691608,-0.723804338595026,0.0193703175537035
"X159",-0.0511076391244996,-1.53625636430911,0.0191376355999145,0.0325300897164251,100,"Simulation 3",1,100,0.505526,0.204011164588529,0.5044,0.5110525,0.24322053,0.0362,0.8887,0.8525,-0.178481460754855,-0.755159023192453,0.0204011164588529
"X160",-0.0138774199985175,-1.50753332929674,0.0232959717759354,0.0386927322575868,100,"Simulation 3",1,100,0.488384,0.207021178207116,0.4834,0.4845425,0.22735671,0.1131,0.9558,0.8427,0.115297639631599,-0.732870510424703,0.0207021178207116
"X161",-0.0336638769806585,-1.55912076093262,0.0196836976451246,0.032722647212478,99,"Simulation 3",1,99,0.500220202020202,0.209336881107452,0.5216,0.49958024691358,0.2231313,0.0815,0.9314,0.8499,-0.00142684667363521,-0.830233099626835,0.0210391481641411
"X162",-0.0289524895939258,-1.53011765881004,0.0198025656006761,0.0273739559084529,100,"Simulation 3",1,100,0.520072,0.231083851185642,0.54375,0.5232725,0.25233852,0.0272,0.9758,0.9486,-0.110178143350828,-0.734198954806002,0.0231083851185642
"X163",0.0139708088587162,-1.52025573713807,0.0321829965942974,0.048296239556282,100,"Simulation 3",1,100,0.46683,0.217979537312264,0.4702,0.45788375,0.22476216,0.0653,0.9521,0.8868,0.297851196535153,-0.487459681712868,0.0217979537312264
"X164",0.00333012706337744,-1.55253288115539,0.0202909808216633,0.0309709857153599,100,"Simulation 3",1,100,0.482443,0.222284581568381,0.504,0.47815125,0.24625986,0.0626,0.9553,0.8927,0.0669941347338318,-0.877495208434885,0.0222284581568381
"X165",-0.00530282259837159,-1.54388331408227,0.0155801259890396,0.0238144980467167,99,"Simulation 3",1,99,0.473107070707071,0.213008164187947,0.4846,0.474774074074074,0.17509506,0.0485,0.9207,0.8722,-0.119562983298622,-0.475731136018018,0.021408125996783
"X166",0.036010392159031,-1.52502814414579,0.0197688736577362,0.031644319119421,99,"Simulation 3",1,99,0.521269696969697,0.205514512846961,0.5323,0.522527160493827,0.2253552,0.0495,0.9779,0.9284,-0.0421944980730126,-0.539459041124312,0.0206549856995771
"X167",0.00439938241335333,-1.44341793869831,0.0154162644209034,0.0248977494725651,100,"Simulation 3",1,100,0.50576,0.21472181156938,0.53065,0.50714125,0.23551101,0.0713,0.927,0.8557,-0.103411499221053,-0.916132892577737,0.021472181156938
"X168",-0.00383480967480936,-1.60979765066921,0.0233162415253687,0.0365138080739939,100,"Simulation 3",1,100,0.479158,0.220305721086481,0.47925,0.472615,0.24863202,0.0929,0.9236,0.8307,0.204153750865312,-0.929335529750474,0.0220305721086481
"X169",0.000746798622456954,-1.52040593415805,0.0211114965871175,0.0303834026084927,99,"Simulation 3",1,99,0.513736363636364,0.233121562601805,0.5112,0.511961728395062,0.29073786,0.0816,0.9518,0.8702,0.00301050770134427,-0.98615020905946,0.0234295985967132
"X170",-0.00237242551901576,-1.53451510404574,0.0180468933003964,0.033663372513348,100,"Simulation 3",1,100,0.495245,0.190730108842815,0.47715,0.4975825,0.1979271,0.0543,0.8816,0.8273,0.0372153377954584,-0.764297882504388,0.0190730108842815
"X171",0.0233721074878362,-1.50046444784374,0.0187633879210381,0.030206273989921,100,"Simulation 3",1,100,0.499508,0.213503875336815,0.49835,0.49987875,0.25730523,0.0637,0.9366,0.8729,-0.00299153089883032,-0.839064021694094,0.0213503875336815
"X172",-0.00281920688379032,-1.49103910966211,0.022189166182273,0.0304935739381027,100,"Simulation 3",1,100,0.48632,0.236620931560429,0.4688,0.48634375,0.2698332,0.0215,0.9515,0.93,0.025442955830482,-0.916423290737659,0.0236620931560429
"X173",-0.00151573396122571,-1.56763633072924,0.0256170150615038,0.0433386751198305,100,"Simulation 3",1,100,0.463743,0.20407856887419,0.4697,0.45922,0.23306472,0.0868,0.9442,0.8574,0.113525957251004,-0.88472504446011,0.020407856887419
"X174",0.0271208709574049,-1.45846593421529,0.0190133694907452,0.0273984450419973,100,"Simulation 3",1,100,0.527865,0.224598331202144,0.53765,0.53084375,0.23343537,0.0433,0.9795,0.9362,-0.0766280626703063,-0.7086422389432,0.0224598331202144
"X175",-0.0204567222242888,-1.54543710020219,0.0233229148984495,0.0350890053021552,99,"Simulation 3",1,99,0.527889898989899,0.217959132330619,0.5305,0.53449012345679,0.24062598,0.0234,0.9294,0.906,-0.229789132784337,-0.667460198414694,0.0219057170173359
"X176",-0.0184718843330759,-1.49496235201668,0.0171711602845008,0.0300012957863394,100,"Simulation 3",1,100,0.499052,0.20176979856292,0.5129,0.49959625,0.22372434,0.0781,0.9121,0.834,-0.0765304645599854,-0.808402910058898,0.020176979856292
"X177",-0.0139604465222162,-1.51250050540494,0.0175549952985974,0.0277425140625293,100,"Simulation 3",1,100,0.562327,0.202431698347763,0.5592,0.5654775,0.20852769,0.1304,0.9605,0.8301,-0.103282018152117,-0.530170212365472,0.0202431698347763
"X178",0.00961089091992181,-1.42881237052954,0.0155841609150681,0.0243252016498196,99,"Simulation 3",1,99,0.511041414141414,0.214242036982065,0.4981,0.514767901234568,0.2475942,0.063,0.978,0.915,-0.143435250363919,-0.69189064700643,0.0215321348785138
"X179",-0.0209336124327295,-1.52376388420957,0.019626039992443,0.0304725607405287,100,"Simulation 3",1,100,0.501846,0.212698053359758,0.51605,0.50598625,0.22268652,0.0151,0.9268,0.9117,-0.200324489017369,-0.627034681209196,0.0212698053359758
"X180",-0.0197143284034404,-1.53539608319417,0.0209625937640686,0.034035707701675,100,"Simulation 3",1,100,0.462099,0.204901077139998,0.44,0.45559125,0.21453222,0.0566,0.958,0.9014,0.300177249305086,-0.459269114921701,0.0204901077139998
"X181",0.00449879909528789,-1.58914856115588,0.0198561024256687,0.0322090559964959,100,"Simulation 3",1,100,0.509735,0.212960551843326,0.5172,0.51098625,0.25345047,0.077,0.9513,0.8743,-0.035550980740724,-0.879918816599905,0.0212960551843326
"X182",0.00974014776018536,-1.581793379563,0.0168314285228307,0.0290006792843383,100,"Simulation 3",1,100,0.484615,0.20238505323449,0.4803,0.48235375,0.22172283,0.073,0.9083,0.8353,0.0586154648204785,-0.741110570610909,0.020238505323449
"X183",0.0101853033809064,-1.51847437071239,0.0194081187847364,0.0247169118841772,99,"Simulation 3",1,99,0.54179797979798,0.250767930353617,0.5548,0.550948148148148,0.27027798,0.0241,0.9621,0.938,-0.293868273995318,-0.88444477207619,0.0252031252859673
"X184",-0.0145275203037241,-1.50359135402325,0.023196627447822,0.0368978249752027,100,"Simulation 3",1,100,0.538892,0.207088077040966,0.54205,0.53872625,0.20407989,0.0882,0.9711,0.8829,-0.003005103038396,-0.657024329665736,0.0207088077040966
"X185",-0.0175202026411205,-1.41662316274372,0.0141998678752311,0.0198525970089055,100,"Simulation 3",1,100,0.468607,0.224656666558758,0.48335,0.46947375,0.25849131,0.0256,0.9825,0.9569,-0.00197802154156717,-0.61763904670622,0.0224656666558758
"X186",0.00804718270084505,-1.57618196598042,0.0200085120737068,0.0362854029426997,100,"Simulation 3",1,100,0.47729,0.193259740172953,0.49855,0.4731775,0.21927654,0.0665,0.9273,0.8608,0.161479372838402,-0.716062588111372,0.0193259740172953
"X187",-0.0227837881349965,-1.50574031186728,0.0252986741098988,0.0427829682643372,100,"Simulation 3",1,100,0.529372,0.20019556503226,0.52105,0.53340625,0.21594069,0.0664,0.9497,0.8833,-0.148132185503509,-0.517982154924194,0.020019556503226
"X188",-0.0109072740107191,-1.5140580485992,0.0247787499146905,0.0389285363260819,99,"Simulation 3",1,99,0.486088888888889,0.215931777249908,0.484,0.481867901234568,0.23840208,0.0697,0.9204,0.8507,0.12145970089026,-0.68819268110268,0.0217019601652286
"X189",0.00226343372242322,-1.50853541864186,0.0174453656620503,0.0277409430151777,98,"Simulation 3",1,98,0.520741836734694,0.21183796955467,0.53105,0.52236375,0.2246139,0.0518,0.9476,0.8958,-0.0194547898237237,-0.662990087844558,0.0213988663978424
"X190",0.00433302453923667,-1.60007896103437,0.0192571700046482,0.0359230078491451,98,"Simulation 3",1,98,0.50225612244898,0.18963489938622,0.50805,0.50529125,0.19889079,0.0815,0.8848,0.8033,-0.125374123292657,-0.600419212067842,0.0191560176150893
"X191",0.02758480967371,-1.57203845505934,0.0220563406283856,0.0373653944050921,99,"Simulation 3",1,99,0.491681818181818,0.205323033869746,0.4806,0.491755555555556,0.24047772,0.044,0.9198,0.8758,0.0208708451855603,-0.855817015857193,0.0206357413382843
"X192",0.0013818645955797,-1.52610953118574,0.0222145789366437,0.0324483494552487,100,"Simulation 3",1,100,0.49432,0.229132479874271,0.49515,0.4918325,0.25982565,0.0595,0.9546,0.8951,0.0252451659780208,-0.891328785886409,0.0229132479874271
"X193",0.00128042629376976,-1.46028651121428,0.015742996676518,0.0242147125457993,100,"Simulation 3",1,100,0.501562,0.210680342277637,0.50675,0.50388375,0.21060333,0.0378,0.9626,0.9248,-0.101873278997951,-0.364554400209236,0.0210680342277637
"X194",0.0163060542553723,-1.53197144493359,0.0247042179711922,0.0418820134709319,100,"Simulation 3",1,100,0.530395,0.20437603853256,0.55015,0.53847375,0.22335369,0.0895,0.8963,0.8068,-0.226888924231858,-0.699211385278454,0.020437603853256
"X195",-0.00428789598210917,-1.44065781653064,0.0171188144659128,0.0259930168830039,100,"Simulation 3",1,100,0.537275,0.212711639291081,0.5321,0.53498125,0.23602992,0.0233,0.9673,0.944,0.0498610412626253,-0.679768150738808,0.0212711639291081
"X196",-0.0157218179453079,-1.52344885314027,0.0171907837222903,0.0254820166677104,100,"Simulation 3",1,100,0.538819,0.228384425027079,0.5489,0.54250875,0.28562289,0.0809,0.9373,0.8564,-0.122498618670193,-1.07519416329044,0.0228384425027079
"X197",0.0308531278144873,-1.50844149654024,0.0226924675856569,0.0350680123033114,99,"Simulation 3",1,99,0.489717171717172,0.218463081941803,0.4645,0.481040740740741,0.21823872,0.0831,0.9494,0.8663,0.324739537538087,-0.72223761401141,0.0219563658589584
"X198",0.011924036184702,-1.49339825650324,0.0199561845636847,0.0305239272060808,100,"Simulation 3",1,100,0.483862,0.215038106456234,0.4677,0.4857275,0.22409499,0.0306,0.9536,0.923,-0.0029713173825464,-0.639614758448975,0.0215038106456234
"X199",0.00166150658572917,-1.51084773932969,0.0158316537726011,0.0251906874885657,99,"Simulation 3",1,99,0.486136363636364,0.215708760787594,0.4847,0.483314814814815,0.24032946,0.0486,0.9177,0.8691,0.133329720416218,-0.824835682521363,0.0216795461674236
"X1100",-0.020774370466878,-1.48896390589016,0.0213439250841158,0.0360819274763484,100,"Simulation 3",1,100,0.544467,0.195047080074157,0.55985,0.552165,0.21964719,0.0268,0.9609,0.9341,-0.304073753209336,-0.39909049819241,0.0195047080074157
"X1101",0.0101410077685063,-1.52129317712574,0.0168508471976004,0.0267159115253594,100,"Simulation 3",1,100,0.519513,0.214106985272373,0.51145,0.51871625,0.24588921,0.0861,0.9643,0.8782,0.0614628037099274,-0.826561074998641,0.0214106985272373
"X1102",-0.0215484595550051,-1.49632075315067,0.0227081777650749,0.0356927782278304,100,"Simulation 3",1,100,0.506588,0.207505838924785,0.51685,0.50654875,0.20815704,0.0066,0.9571,0.9505,-0.0602916301473045,-0.576722853622814,0.0207505838924785
"X1103",0.0291150746983727,-1.47080258823205,0.014564933737611,0.0242336390094349,100,"Simulation 3",1,100,0.511619,0.202035781256887,0.50345,0.509555,0.20489532,0.0771,0.9599,0.8828,0.053257522635015,-0.398790680648788,0.0202035781256887
"X1104",-0.00929366604059789,-1.5624645650669,0.0211385993396299,0.0355909240621839,100,"Simulation 3",1,100,0.492017,0.207683669256294,0.4873,0.4947725,0.2424051,0.0402,0.8853,0.8451,-0.10298052945043,-0.951684643582723,0.0207683669256294
"X1105",0.0123859863201372,-1.52419760556547,0.0135501992796373,0.0270196214380845,99,"Simulation 3",1,99,0.486437373737374,0.175062768093687,0.4811,0.481430864197531,0.20029926,0.1473,0.9816,0.8343,0.304117338275814,-0.519996282945042,0.017594470197811
"X1106",0.0106651286271532,-1.49831755057112,0.0159234203457106,0.024624227558963,100,"Simulation 3",1,100,0.476691,0.218605174786496,0.48255,0.4730525,0.22624476,0.0915,0.9608,0.8693,0.13457554097432,-0.804178463674248,0.0218605174786496
"X1107",-0.0384506388466432,-1.55686735240121,0.0201390001711779,0.0332565163395222,100,"Simulation 3",1,100,0.527324,0.209954076806517,0.5226,0.5332675,0.22869105,0.0961,0.9387,0.8426,-0.119636318440228,-0.860859715561359,0.0209954076806517
"X1108",0.0153527874369748,-1.54251543974862,0.0165994221089996,0.0252797386430827,100,"Simulation 3",1,100,0.552223,0.210502083703308,0.57165,0.55123,0.21216006,0.0822,0.9659,0.8837,-0.0155216218994198,-0.696841403644564,0.0210502083703308
"X1109",0.0095115070989078,-1.55515609513919,0.0154485583195418,0.0260946163766166,100,"Simulation 3",1,100,0.495564,0.206553973928014,0.49895,0.48838375,0.24336879,0.0907,0.9238,0.8331,0.188930538950951,-0.822265643055119,0.0206553973928014
"X1110",0.0203429055952486,-1.47568552689919,0.0206647642018776,0.0319839297254182,100,"Simulation 3",1,100,0.482715,0.204249886255424,0.4873,0.4827575,0.17620701,0.0103,0.9775,0.9672,0.0120800535611932,-0.205070475433444,0.0204249886255424
"X1111",0.0110458422048559,-1.51640872073622,0.0177033240518376,0.0338353540563938,100,"Simulation 3",1,100,0.507744,0.182890682323644,0.5286,0.5071875,0.17042487,0.1028,0.9402,0.8374,-0.0334803793069989,-0.3500689805453,0.0182890682323644
"X1112",-0.00502073233229641,-1.50552911278688,0.0172385166997408,0.0291197122805282,100,"Simulation 3",1,100,0.503072,0.204727705378376,0.48945,0.51031,0.20333859,0.0573,0.8965,0.8392,-0.186992747588594,-0.689275983206493,0.0204727705378376
"X1113",0.00680124354313115,-1.58818937746993,0.0254802381004775,0.0428878732337067,100,"Simulation 3",1,100,0.511851,0.210652184722311,0.49955,0.5107575,0.24922506,0.1091,0.9329,0.8238,0.057141121709384,-1.10533793600902,0.0210652184722311
"X1114",-0.00589822972835947,-1.47932551143162,0.0144354995567284,0.0223809873494959,100,"Simulation 3",1,100,0.531267,0.215608421742432,0.53355,0.5350225,0.21564417,0.0655,0.9435,0.878,-0.122780215901672,-0.671143256138189,0.0215608421742432
"X1115",0.00388262633163694,-1.55793630960965,0.0255781621936337,0.0360656435639765,100,"Simulation 3",1,100,0.543686,0.235375470954967,0.54435,0.55232375,0.26479236,0.0585,0.963,0.9045,-0.24441455387509,-0.991710448240334,0.0235375470954967
"X1116",-0.0336744420116924,-1.53569020862268,0.0194061190827839,0.0345409619395622,99,"Simulation 3",1,99,0.479669696969697,0.195013960491658,0.4928,0.477458024691358,0.20949138,0.0605,0.909,0.8485,0.0471365040484445,-0.664557376832879,0.0195996404797582
"X1117",-0.00865148891081882,-1.53091020402608,0.0199939546804316,0.0348951829300106,100,"Simulation 3",1,100,0.443402,0.192245572110152,0.4299,0.435965,0.22001784,0.0688,0.9232,0.8544,0.293495079805558,-0.552457423038967,0.0192245572110152
"X1118",-0.00171836065288438,-1.494567774996,0.0232515922560163,0.0346670033798562,100,"Simulation 3",1,100,0.513099,0.224859201959939,0.5113,0.5129575,0.27494817,0.054,0.9589,0.9049,0.0154398815527275,-0.93132297696733,0.0224859201959939
"X1119",0.00816156291799637,-1.53386189137731,0.0197856593119097,0.0296332085991958,100,"Simulation 3",1,100,0.513156,0.218207160082136,0.50815,0.51412,0.25322808,0.0174,0.9482,0.9308,-0.0334732404923421,-0.698814169624105,0.0218207160082136
"X1120",-0.00838403010494354,-1.56840417806981,0.0226319038628539,0.0321771686757149,100,"Simulation 3",1,100,0.488166,0.231887556876913,0.484,0.48534125,0.2690919,0.0311,0.9349,0.9038,0.0542909275373118,-0.820353366785634,0.0231887556876913
"X1121",-0.0186509444668847,-1.48568992642128,0.0208257124347702,0.0266562651725633,100,"Simulation 3",1,100,0.494769,0.248984402454565,0.52415,0.4964225,0.28347312,0.0231,0.9685,0.9454,-0.0681135812751777,-0.967407400622547,0.0248984402454565
"X1122",0.0119324601387678,-1.50099472860359,0.0133622824854514,0.0231311301510623,100,"Simulation 3",1,100,0.497725,0.200785684212915,0.4984,0.4962075,0.21631134,0.0509,0.9024,0.8515,0.0460261577541225,-0.70725804271901,0.0200785684212915
"X1123",0.02740826095657,-1.49854440157122,0.0182695282074875,0.0270487135156834,100,"Simulation 3",1,100,0.52991,0.224466342441108,0.50105,0.5330025,0.25189374,0.0308,0.9403,0.9095,-0.0464491885870928,-0.893612992592871,0.0224466342441108
"X1124",0.0187053672330673,-1.50610307874207,0.0167599931833505,0.0269859495704049,100,"Simulation 3",1,100,0.498762,0.215974086445948,0.4917,0.49727875,0.23662296,0.0958,0.9435,0.8477,0.0935848225137211,-0.947996133661647,0.0215974086445948
"X1125",0.0190040486015462,-1.47222754640543,0.0190082727225167,0.0294419983923554,100,"Simulation 3",1,100,0.507029,0.215907128507616,0.50405,0.5059675,0.24121902,0.0466,0.96,0.9134,0.0700355613583594,-0.732525289130917,0.0215907128507616
"X1126",-0.0140825561159785,-1.52715466131485,0.0156606205164645,0.0266179602835369,100,"Simulation 3",1,100,0.486093,0.201118232102011,0.47575,0.48039,0.19548081,0.1029,0.9733,0.8704,0.186095850099814,-0.554089602872219,0.0201118232102011
"X1127",0.00193704691590889,-1.57064715809921,0.0216302798294627,0.0372270308393255,100,"Simulation 3",1,100,0.487921,0.203428369392613,0.50175,0.48802,0.2260965,0.0699,0.8975,0.8276,-0.0672438356738505,-0.809600714658147,0.0203428369392613
"X1128",0.0155424723722371,-1.54341371484358,0.020839435574075,0.0316858169717393,99,"Simulation 3",1,99,0.522083838383838,0.213669759832198,0.532,0.522593827160494,0.22861692,0.0385,0.982,0.9435,-0.0548653808007,-0.577065132354665,0.0214746188608713
"X1129",0.0174266306175719,-1.47108915829109,0.0192616435027994,0.0256263892714723,100,"Simulation 3",1,100,0.522914,0.24211254458715,0.52625,0.525585,0.29273937,0.0124,0.9704,0.958,-0.0718194427045299,-1.05062686863614,0.024211254458715
"X1130",0.0534899375476021,-1.53296403817876,0.0318896473670715,0.0522251162192415,99,"Simulation 3",1,99,0.486614141414141,0.212770068964033,0.4938,0.486806172839506,0.237216,0.0846,0.9121,0.8275,-0.00288286111032463,-0.905844916922094,0.0213841965264164
"X1131",-0.00619604726996736,-1.52391120319172,0.0163192213859219,0.0277785954654886,100,"Simulation 3",1,100,0.479794,0.202741566014222,0.4818,0.4793325,0.21986958,0.0815,0.9339,0.8524,0.0379062752016955,-0.679419802965956,0.0202741566014222
"X1132",0.029455453681792,-1.51724042921452,0.0168620407220988,0.029565734194523,100,"Simulation 3",1,100,0.463995,0.19353229437137,0.475,0.463465,0.20118882,0.0617,0.9409,0.8792,0.0356124636678509,-0.547672171421882,0.019353229437137
"X1133",0.0452646352226171,-1.45237101250887,0.0183205877433333,0.0277483922624617,100,"Simulation 3",1,100,0.478949,0.221091025860756,0.411,0.46908625,0.22935822,0.0993,0.9907,0.8914,0.384622938698565,-0.876647969640926,0.0221091025860756
"X1134",0.00488547104326811,-1.47934447029343,0.0154764838971067,0.0259276889684121,100,"Simulation 3",1,100,0.494917,0.207225017529011,0.48625,0.49254625,0.21141876,0.0758,0.9106,0.8348,0.0965100043645184,-0.748314570354827,0.0207225017529011
"X1135",0.0528647776695669,-1.58754674877871,0.0216698276772565,0.0345793436186577,100,"Simulation 3",1,100,0.526445,0.211695175543716,0.52675,0.53287375,0.24055185,0.0609,0.9675,0.9066,-0.184525090338437,-0.746031156283185,0.0211695175543716
"X1136",-0.0563503793575459,-1.47421424237137,0.0185016747501816,0.0265362849890804,100,"Simulation 3",1,100,0.543975,0.220442462029566,0.5629,0.55306375,0.2587137,0.0099,0.9159,0.906,-0.331063694293536,-0.565220872267759,0.0220442462029566
"X1137",-0.015259862728533,-1.52877586889762,0.0167859867206032,0.0272242269574125,100,"Simulation 3",1,100,0.505308,0.209970611065242,0.5422,0.513775,0.21816459,0.0515,0.9736,0.9221,-0.303688896783207,-0.773822444629977,0.0209970611065242
"X1138",-0.0360694194005927,-1.48283978691914,0.0181601772024858,0.0307855273359762,100,"Simulation 3",1,100,0.481646,0.207633818317467,0.4927,0.48382375,0.23699361,0.0956,0.9092,0.8136,-0.0793654987095745,-1.01570109720701,0.0207633818317467
"X1139",-0.00632084902669224,-1.50505102132091,0.0202718959230828,0.0337172092909795,100,"Simulation 3",1,100,0.496942,0.208177294864185,0.5194,0.4935925,0.22646715,0.0542,0.8949,0.8407,0.0534339182409934,-0.766169434843034,0.0208177294864185
"X1140",-0.00289392641242009,-1.4715615572781,0.0191140275266703,0.0283933809408582,100,"Simulation 3",1,100,0.477899,0.220643093813232,0.47515,0.47705375,0.2238726,0.0304,0.9729,0.9425,0.0361819431337273,-0.678439982010222,0.0220643093813232
"X1141",0.0124269201421527,-1.53004910302565,0.0279834551137399,0.042721845890907,99,"Simulation 3",1,99,0.503779797979798,0.221779233390379,0.4955,0.510464197530864,0.24818724,0.0476,0.9176,0.87,-0.185227707773069,-0.871520001103563,0.0222896516196529
"X1142",0.0141965505410285,-1.54493768202776,0.0198631883906175,0.0322034610550025,100,"Simulation 3",1,100,0.497995,0.212568081250847,0.5137,0.49735375,0.22846866,0.0643,0.9399,0.8756,-0.0369544194518018,-0.848659370683186,0.0212568081250847
"X1143",0.00120468771491036,-1.52590053707958,0.0211888360329765,0.0334013977370234,99,"Simulation 3",1,99,0.517205050505051,0.212424596645366,0.4954,0.513061728395062,0.22520694,0.0943,0.9552,0.8609,0.206728441651196,-0.687808181399846,0.0213494752519778
"X1144",-0.0298556833441746,-1.52635608681821,0.0197980525115357,0.0309591304622744,99,"Simulation 3",1,99,0.515159595959596,0.22389985503691,0.5029,0.512844444444444,0.29607522,0.1028,0.937,0.8342,0.0413635499174329,-1.20610754064833,0.022502782114315
"X1145",-0.00595885832539191,-1.50090945842258,0.018054674154607,0.0279137841250102,100,"Simulation 3",1,100,0.514311,0.217804237882081,0.52625,0.51573875,0.21608895,0.0807,0.974,0.8933,-0.0576731636248525,-0.772158353675218,0.0217804237882081
"X1146",-0.0183831102041106,-1.50306772623054,0.0227089669453198,0.0382481196920873,99,"Simulation 3",1,99,0.494008080808081,0.204680672984085,0.4782,0.492830864197531,0.2142357,0.0311,0.8862,0.8551,0.0864496542766381,-0.734122863228636,0.020571181640171
"X1147",0.0195765903985049,-1.48054363108077,0.0305058576897586,0.0519387693635677,100,"Simulation 3",1,100,0.521131,0.204126245198377,0.5114,0.5193925,0.22668954,0.1205,0.9272,0.8067,0.06971169467225,-0.829423969357387,0.0204126245198377
"X1148",0.0385972376783947,-1.56398727607615,0.0180388119367671,0.0290059037039754,100,"Simulation 3",1,100,0.488329,0.214809904825432,0.50065,0.492405,0.25485894,0.0711,0.9187,0.8476,-0.0640261674776257,-0.925216956280699,0.0214809904825432
"X1149",0.024917645319185,-1.5869127486108,0.0202591004904726,0.0323622337774724,100,"Simulation 3",1,100,0.475576,0.213005980909059,0.4749,0.4702025,0.23321298,0.0649,0.9376,0.8727,0.124175025643803,-0.761170262805737,0.0213005980909059
"X1150",-0.0207182795159486,-1.46113996025081,0.0157738701786399,0.0238137603593587,100,"Simulation 3",1,100,0.49579,0.213856251871781,0.5227,0.50172,0.20400576,0.0221,0.9744,0.9523,-0.240615352574765,-0.480988096037265,0.0213856251871781
"X1151",-0.0248560706922233,-1.50616497475498,0.0161416396783498,0.0245343874146111,99,"Simulation 3",1,99,0.5524,0.219789777575142,0.5669,0.558982716049383,0.25337634,0.0813,0.9445,0.8632,-0.281293775475509,-0.853671492079064,0.0220897037870429
"X1152",-0.00487231956988975,-1.48547929462032,0.0151746122047016,0.0252319859482881,100,"Simulation 3",1,100,0.504427,0.202834381788082,0.49575,0.49867875,0.20867595,0.1096,0.9828,0.8732,0.19621899640259,-0.595582181449228,0.0202834381788082
