"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X14532",0.00562968763854267,-1.48949450828244,0.0159787037716674,0.0268172979667771,100,"Simulation 6",1,100,0.527473,0.200422146831142,0.57175,0.54081125,0.21208593,0.0183,0.8342,0.8159,-0.567753747810898,-0.520186713402232,0.0200422146831142
"X14533",0.00440284233676831,-1.59670341631821,0.0233546403082368,0.0406653015163168,100,"Simulation 6",1,100,0.479494,0.201000551192772,0.46935,0.48371375,0.2320269,0.0576,0.8412,0.7836,-0.157493489038323,-0.928496872924032,0.0201000551192772
"X14534",0.0267607925338596,-1.57821554379803,0.022047046406517,0.0334619356042026,100,"Simulation 6",1,100,0.470992,0.220840729060835,0.49635,0.47996125,0.29007069,0.0266,0.8303,0.8037,-0.229422014469095,-1.14189059229331,0.0220840729060835
"X14535",-0.00930163169413114,-1.48495529813377,0.0258505641213099,0.0385193122457558,100,"Simulation 6",1,100,0.494978,0.217988242931966,0.5217,0.50826125,0.23447319,0.0139,0.8204,0.8065,-0.443012257257557,-0.81265169826839,0.0217988242931966
"X14536",-0.017521129907236,-1.46060429945434,0.0161052382302381,0.022301088066215,100,"Simulation 6",1,100,0.4837,0.219214073683717,0.52695,0.4988525,0.22327956,0.0083,0.8615,0.8532,-0.503381417521522,-0.652610722862218,0.0219214073683717
"X14537",0.0199357410081391,-1.57663533333206,0.0184010253502148,0.0313348062787459,100,"Simulation 6",1,100,0.511865,0.207833147128783,0.5374,0.52293875,0.23899512,0.0799,0.8399,0.76,-0.378814214586293,-0.919515474666306,0.0207833147128783
"X14538",-0.0421554064504487,-1.44741219172625,0.0176504554391998,0.027724845187097,100,"Simulation 6",1,100,0.518201,0.207742480200362,0.55985,0.533505,0.1905141,0.005,0.8348,0.8298,-0.62922702068369,-0.515665806344785,0.0207742480200362
"X14539",-0.00405450467581971,-1.58126245270582,0.0181137146137638,0.0305080143054914,100,"Simulation 6",1,100,0.521052,0.209687386113112,0.54135,0.5302275,0.2468529,0.0324,0.8527,0.8203,-0.314615883239487,-1.07187939500601,0.0209687386113112
"X14540",0.0144558087215802,-1.58137259387507,0.0162827172622403,0.0256676214723548,100,"Simulation 6",1,100,0.512785,0.215463554477505,0.5407,0.5236975,0.24284988,0.0163,0.8511,0.8348,-0.353266120231071,-0.946670293544607,0.0215463554477505
"X14541",-0.00703917780742164,-1.51904420915707,0.0243884368454848,0.0351493073917127,100,"Simulation 6",1,100,0.498908,0.218183924210374,0.56125,0.51549,0.23239755,0.0035,0.8254,0.8219,-0.537555265666819,-0.771168578805336,0.0218183924210374
"X14542",-0.00371805604577572,-1.5329572971309,0.017815084342453,0.0318638162209363,100,"Simulation 6",1,100,0.516609,0.199348195500975,0.55015,0.52663875,0.22261239,0.0674,0.8423,0.7749,-0.401176387712312,-0.895972892716664,0.0199348195500975
"X14543",0.0050230753321055,-1.51525764522881,0.0230864386316235,0.0381035427611629,100,"Simulation 6",1,100,0.529545,0.195735086058022,0.58155,0.54458125,0.21379092,0.004,0.8267,0.8227,-0.631562148510593,-0.396886357868377,0.0195735086058022
"X14544",-0.00302649795351174,-1.5029997431255,0.0220730178126329,0.0295276066504109,100,"Simulation 6",1,100,0.498854,0.234882204055178,0.54375,0.51488125,0.26101173,0.006,0.8421,0.8361,-0.47606060348531,-0.91789996228604,0.0234882204055178
"X14545",0.0133406239901452,-1.48283479143931,0.018265490443636,0.0282403093791104,100,"Simulation 6",1,100,0.513425,0.220453744375302,0.56295,0.53056125,0.22913583,0.0404,0.825,0.7846,-0.569510301582753,-0.801735188214983,0.0220453744375302
"X14546",-0.0200186731531539,-1.51063567662913,0.0159997181406538,0.0247048281403965,100,"Simulation 6",1,100,0.519562,0.2147609640338,0.55045,0.535645,0.22787562,0.0189,0.8333,0.8144,-0.572911006292835,-0.589435731679532,0.02147609640338
"X14547",-0.0161662006200736,-1.56800587039035,0.0161037265014178,0.0281811060668519,100,"Simulation 6",1,100,0.537746,0.20259302710188,0.57855,0.55174,0.23343537,0.0961,0.8514,0.7553,-0.48058491733593,-0.88904133025836,0.020259302710188
"X14548",0.00405763653185288,-1.47480011841164,0.0116426621325792,0.0195693360316051,100,"Simulation 6",1,100,0.501358,0.194790228106177,0.51435,0.51378375,0.21460635,0.0065,0.7969,0.7904,-0.530564348559375,-0.567751098117527,0.0194790228106177
"X14549",-0.0141997861713739,-1.51629766674592,0.0160041138328742,0.0249812716166117,100,"Simulation 6",1,100,0.515364,0.214924417778846,0.54355,0.530325,0.24129315,0.0134,0.8715,0.8581,-0.492093958819947,-0.710202507085415,0.0214924417778846
"X14550",0.0181460909246811,-1.61861437430595,0.0230321229549483,0.0361479723470907,100,"Simulation 6",1,100,0.502169,0.210858906675157,0.52665,0.51597375,0.2268378,0.0246,0.8567,0.8321,-0.454628518573912,-0.591168803456445,0.0210858906675157
"X14551",0.00530919087575494,-1.52033731211323,0.0183207481417735,0.0265282114367983,100,"Simulation 6",1,100,0.501311,0.222617862958211,0.52095,0.51971375,0.2705745,0.0227,0.8366,0.8139,-0.526797007548389,-0.766589392650947,0.0222617862958211
"X14552",0.00998243722466883,-1.47944785917584,0.0198601843936132,0.0294603945419989,100,"Simulation 6",1,100,0.544743,0.219674896270637,0.6186,0.5690775,0.19688928,0.0073,0.8585,0.8512,-0.789191511433468,-0.489131255375292,0.0219674896270637
"X14553",-0.00134002580375169,-1.59922008985961,0.02014069495733,0.031793657271384,100,"Simulation 6",1,100,0.515875,0.206243590595238,0.5678,0.53243,0.20637792,0.0123,0.836,0.8237,-0.651344726406196,-0.473096053092654,0.0206243590595238
"X14554",0.0118730411459093,-1.60097059701586,0.0244488151308659,0.0362736058442963,100,"Simulation 6",1,100,0.495755,0.225048172340362,0.52515,0.5081975,0.23032191,0.0239,0.8393,0.8154,-0.411001870204985,-0.916865456824244,0.0225048172340362
"X14555",-0.00465677910790334,-1.51396098521516,0.0182136170424725,0.0297558342426372,100,"Simulation 6",1,100,0.511718,0.215091321164765,0.52795,0.52288125,0.26746104,0.0661,0.847,0.7809,-0.352168725476195,-1.0469043101447,0.0215091321164765
"X14556",0.0451674848436243,-1.62352436857774,0.0173657557535029,0.0307189720520896,100,"Simulation 6",1,100,0.533195,0.194086043282276,0.58175,0.55100625,0.18702999,0.0423,0.8283,0.786,-0.717727204721941,-0.300274099848163,0.0194086043282276
"X14557",0.0419014706773721,-1.53263487820783,0.0246772340103867,0.0438193110584434,100,"Simulation 6",1,100,0.488535,0.197538505835897,0.5036,0.496155,0.24077424,0.0457,0.8415,0.7958,-0.259091870901405,-0.837947527804322,0.0197538505835897
"X14558",0.00877547788308866,-1.53684374317518,0.0202771770519494,0.0319241352642703,100,"Simulation 6",1,100,0.491278,0.216425795518133,0.5037,0.50223125,0.2609376,0.0368,0.8276,0.7908,-0.314176995270416,-0.936099651987204,0.0216425795518133
"X14559",-0.0190182060029424,-1.49070936954205,0.0182473631680725,0.0280760417458957,100,"Simulation 6",1,100,0.472719,0.213219031734832,0.5219,0.48525625,0.21319788,0.0241,0.844,0.8199,-0.473892993181245,-0.918769563585144,0.0213219031734832
"X14560",-0.00989484230565163,-1.49308469228004,0.0137322946144737,0.0192382848458961,100,"Simulation 6",1,100,0.480195,0.21711467685083,0.51445,0.49452625,0.21831285,0.0042,0.8453,0.8411,-0.514493833296142,-0.569746204010588,0.021711467685083
"X14561",-0.029136480271649,-1.49066758997343,0.0174243479189081,0.0302089833020127,100,"Simulation 6",1,100,0.493107,0.199185627475803,0.53615,0.50564,0.2053401,0.0472,0.829,0.7818,-0.485788688498791,-0.728262189272831,0.0199185627475803
"X14562",0.000856702168621681,-1.46015513825714,0.0143321324249651,0.024462036120687,100,"Simulation 6",1,100,0.552997,0.201962437979307,0.58225,0.56717625,0.22127805,0.0552,0.8517,0.7965,-0.561170042006798,-0.673388366234331,0.0201962437979307
"X14563",-0.0120361186171295,-1.47502949423899,0.0173513839609239,0.031435048962227,100,"Simulation 6",1,100,0.515133,0.19402278167548,0.5816,0.5263475,0.20052165,0.0502,0.8372,0.787,-0.462137554027799,-0.662579100469825,0.019402278167548
"X14564",-0.00934128281591358,-1.59660737198168,0.0396160683576682,0.0668755226430412,100,"Simulation 6",1,100,0.501753,0.207321604683851,0.5304,0.50850375,0.20934312,0.0578,0.8515,0.7937,-0.297874570849533,-0.861888606609624,0.0207321604683851
"X14565",0.00315978690749962,-1.47460729601705,0.0194776148168272,0.0298989950985702,100,"Simulation 6",1,100,0.501023,0.220933293948077,0.5344,0.51217625,0.26545953,0.0179,0.8497,0.8318,-0.34860382078018,-0.99625354467506,0.0220933293948077
"X14566",-0.0170621527763566,-1.53678921029508,0.0224521874955814,0.0337812957651988,100,"Simulation 6",1,100,0.504707,0.218999443869503,0.5461,0.52297125,0.19592559,0.0322,0.8141,0.7819,-0.652576548540245,-0.665012973043172,0.0218999443869503
"X14567",0.0033614665228034,-1.50079353430679,0.0191756062732037,0.0252392543590307,100,"Simulation 6",1,100,0.546373,0.221982978624465,0.6117,0.56826625,0.21823872,1e-04,0.8541,0.854,-0.735073230411539,-0.432717156477279,0.0221982978624465
"X14568",-0.0176610837490245,-1.51063590843769,0.017972633594352,0.0297861296012879,100,"Simulation 6",1,100,0.522446,0.198689678563525,0.56435,0.5429075,0.18658521,0.0171,0.8351,0.818,-0.797296411968581,-0.18109394594911,0.0198689678563525
"X14569",-0.00343777142473907,-1.58593137400084,0.0184998644568262,0.0309007565541692,100,"Simulation 6",1,100,0.51442,0.203811403215836,0.5591,0.5283925,0.19725993,0.0363,0.857,0.8207,-0.553030356621123,-0.506582480946232,0.0203811403215836
"X14570",0.0152963629910862,-1.53023890936267,0.019036064234721,0.0277087064051197,100,"Simulation 6",1,100,0.535609,0.222561247089561,0.5959,0.55577,0.23039604,0.0167,0.8387,0.822,-0.610212131221916,-0.655842603472008,0.0222561247089561
"X14571",0.00590022058879959,-1.54328779972887,0.0183113744766184,0.0278014191853598,100,"Simulation 6",1,100,0.517336,0.223147429419578,0.56795,0.53572,0.24196032,0.0251,0.8683,0.8432,-0.567798550216872,-0.919904289555458,0.0223147429419578
"X14572",-0.0166963447346409,-1.47669779515179,0.016033525784906,0.0250158643812276,100,"Simulation 6",1,100,0.543797,0.208223318566748,0.5484,0.56144,0.23217516,0.0086,0.8528,0.8442,-0.591339969691308,-0.423593621141796,0.0208223318566748
"X14573",0.0230489700143312,-1.52485350878141,0.0135400033208296,0.0220459544844838,100,"Simulation 6",1,100,0.517404,0.211153731597802,0.55075,0.5319125,0.23002539,0.0627,0.8605,0.7978,-0.48770778587697,-0.737043514738458,0.0211153731597802
"X14574",-0.0183095402480226,-1.49400592874643,0.0150227311550613,0.0232850205392408,100,"Simulation 6",1,100,0.523693,0.221755119857081,0.5664,0.5368675,0.2705745,0.0299,0.8813,0.8514,-0.386967858037649,-0.968015715214136,0.0221755119857081
"X14575",0.0164036308969389,-1.54763078768408,0.023459141603928,0.0388699006964271,100,"Simulation 6",1,100,0.50614,0.201810719399755,0.51375,0.51953625,0.22572585,0.0141,0.858,0.8439,-0.470409531727062,-0.475715292964302,0.0201810719399755
"X14576",0.00383006387829069,-1.60482434225733,0.02141055727427,0.0357060736765233,100,"Simulation 6",1,100,0.499606,0.204525382001424,0.54635,0.51289625,0.19733406,0.0317,0.8161,0.7844,-0.516319292789178,-0.775185579140695,0.0204525382001424
"X14577",-0.000985651964244316,-1.5138554640074,0.0194537018667316,0.0261597486019291,100,"Simulation 6",1,100,0.480202,0.233590653343178,0.51375,0.49461625,0.28369551,0.0148,0.8266,0.8118,-0.38924986934596,-1.05298930930322,0.0233590653343178
"X14578",-0.0272442787105321,-1.51414232096635,0.0192663854828585,0.0268354357062936,100,"Simulation 6",1,100,0.482818,0.22024525878248,0.53095,0.49810125,0.23914338,7e-04,0.8048,0.8041,-0.506816301823876,-0.903076050057019,0.022024525878248
"X14579",0.00724732791686726,-1.56764053727387,0.0272588132303888,0.0391014869023292,100,"Simulation 6",1,100,0.461293,0.210095731068319,0.4866,0.469295,0.24173793,0.0051,0.818,0.8129,-0.271248874022161,-0.807539543540582,0.0210095731068319
"X14580",0.00774520367076804,-1.58554257619781,0.0173517152368763,0.0248441013721383,100,"Simulation 6",1,100,0.49914,0.220906517547467,0.5702,0.51738375,0.20504358,0.0043,0.8222,0.8179,-0.64362493696061,-0.661629710930283,0.0220906517547467
"X14581",0.00255801512431659,-1.50845928301121,0.0144628734164596,0.0254103518640324,100,"Simulation 6",1,100,0.534105,0.195717786608549,0.5522,0.54722125,0.22216761,0.0237,0.8581,0.8344,-0.513814936217024,-0.542172133283334,0.0195717786608549
"X14582",-0.0172876059360001,-1.49224945304571,0.0133399563565244,0.0199974675914305,100,"Simulation 6",1,100,0.517786,0.214907430868326,0.5474,0.5342975,0.23135973,0.0029,0.8238,0.8209,-0.554591715547346,-0.686042099815673,0.0214907430868326
"X14583",-0.00343413571651346,-1.49465640871568,0.014416614127911,0.0234770720777435,100,"Simulation 6",1,100,0.503663,0.20676759053575,0.54135,0.51570125,0.2364747,0.0157,0.8429,0.8272,-0.451466437946866,-0.800372892047046,0.020676759053575
"X14584",-0.013560855073971,-1.47203298711561,0.0157803974650694,0.0318547685393958,100,"Simulation 6",1,100,0.546891,0.174592359335636,0.5483,0.55121875,0.20059578,0.1035,0.8577,0.7542,-0.210012435652609,-0.759677033973924,0.0174592359335636
"X14585",-0.0067554805108788,-1.49345550503539,0.0147400587565629,0.0210742285910372,100,"Simulation 6",1,100,0.491432,0.226954184794992,0.51785,0.5072675,0.26227194,0.0088,0.8365,0.8277,-0.475536339816311,-0.974324001526774,0.0226954184794992
"X14586",0.000188685276944355,-1.52483866315224,0.0167466519413407,0.0233411146251296,100,"Simulation 6",1,100,0.515585,0.224096598658487,0.5499,0.5365975,0.24425835,0.002,0.8418,0.8398,-0.630417833256632,-0.59515701463601,0.0224096598658487
"X14587",-0.0195489415767961,-1.55719166050189,0.0163918013200253,0.0247631144285659,100,"Simulation 6",1,100,0.511844,0.210317697310569,0.5616,0.52863,0.18851259,0.0068,0.8505,0.8437,-0.683523125099222,-0.469609546199831,0.0210317697310569
"X14588",0.024137408922625,-1.54883939200864,0.0269553460985084,0.0390788724181066,100,"Simulation 6",1,100,0.511391,0.228247893368751,0.53665,0.52519875,0.27376209,0.0138,0.8473,0.8335,-0.437031096616587,-0.978546115636888,0.0228247893368751
"X14589",-0.00107496823559506,-1.47918495705259,0.024731652145013,0.0380045545768763,100,"Simulation 6",1,100,0.527898,0.22028290395248,0.5675,0.54315875,0.22342782,0.0252,0.857,0.8318,-0.521263524092537,-0.779071812751811,0.022028290395248
"X14590",0.00808437617166015,-1.55310049545836,0.0195838798272024,0.027776933787401,100,"Simulation 6",1,100,0.495901,0.22134291303429,0.53055,0.5107175,0.25982565,0.0021,0.8365,0.8344,-0.461188293270714,-0.84390004398744,0.022134291303429
"X14591",0.0218612430200808,-1.54336541859232,0.0191230389626687,0.0367583103747598,100,"Simulation 6",1,100,0.537602,0.186479168809816,0.5511,0.5465275,0.21379092,0.1028,0.8336,0.7308,-0.340189814512847,-0.903691290443763,0.0186479168809816
"X14592",0.00604897960945334,-1.6012409652992,0.0238029501188459,0.0378574998030885,100,"Simulation 6",1,100,0.489113,0.212897787708353,0.534,0.499735,0.25456242,0.0303,0.8415,0.8112,-0.340575389028907,-0.983467568891494,0.0212897787708353
"X14593",-0.028981414963416,-1.5397822271751,0.0213438928928363,0.0336440005999315,100,"Simulation 6",1,100,0.538586,0.213293440408307,0.5806,0.55769125,0.2312856,0.0264,0.8307,0.8043,-0.620043538603204,-0.612343425949885,0.0213293440408307
"X14594",-0.0334964174132547,-1.51074591971182,0.0149152937217936,0.0217577127090188,100,"Simulation 6",1,100,0.504256,0.218234206190311,0.55045,0.521645,0.19562907,0.0131,0.8257,0.8126,-0.640407467925426,-0.561649396948471,0.0218234206190311
"X14595",-0.00802304590657597,-1.45924670766938,0.0124583332293683,0.0162173261093877,100,"Simulation 6",1,100,0.526272,0.229662273819976,0.58885,0.547385,0.20563662,4e-04,0.8394,0.839,-0.745876703969571,-0.588595994646098,0.0229662273819976
"X14596",0.0374299730598861,-1.54222581331235,0.0228071358056845,0.0318714985373717,100,"Simulation 6",1,100,0.52868,0.240311467084118,0.58855,0.5471925,0.24989223,0.033,0.8671,0.8341,-0.562943977859259,-0.976341722163118,0.0240311467084118
"X14597",0.0366854160063445,-1.55157916474266,0.0259413289915518,0.0413792600764773,100,"Simulation 6",1,100,0.536236,0.217015797739904,0.5877,0.5532775,0.20274555,0.0766,0.8736,0.797,-0.599028199256334,-0.800490049176844,0.0217015797739904
"X14598",0.00687320079823325,-1.49800960022335,0.0249947288192875,0.0350412065559052,100,"Simulation 6",1,100,0.530853,0.21955703635532,0.5729,0.5502075,0.22668954,0.0041,0.8519,0.8478,-0.696144594827151,-0.381265529714843,0.021955703635532
"X14599",-0.00257881377458021,-1.49988208345147,0.0185853265009467,0.0260725150953805,100,"Simulation 6",1,100,0.516069,0.238194984509445,0.56195,0.53030375,0.26145651,0.0129,0.8606,0.8477,-0.459647035460034,-1.00949367648624,0.0238194984509445
"X14600",0.0312874558501836,-1.5912101269707,0.027577774455586,0.0407606379854838,100,"Simulation 6",1,100,0.502117,0.219310169659689,0.55835,0.51819375,0.21935067,0.0078,0.8556,0.8478,-0.574542761327504,-0.671347617802283,0.0219310169659689
"X14601",0.0273789359320138,-1.54575992890646,0.0225927613663861,0.0323343269740736,100,"Simulation 6",1,100,0.481768,0.229514643303884,0.505,0.49012875,0.27969249,0.0134,0.8728,0.8594,-0.268559368698846,-1.04692965422745,0.0229514643303884
"X14602",0.0138137242472443,-1.59024523305589,0.0153210025972849,0.0269065497494904,100,"Simulation 6",1,100,0.536892,0.192336816144087,0.58885,0.558305,0.18614043,0.0408,0.8595,0.8187,-0.825238953403216,-0.0594110776977108,0.0192336816144087
"X14603",0.00544171747723658,-1.54989691128533,0.0256908064396483,0.0406493406173417,100,"Simulation 6",1,100,0.563215,0.2120755479907,0.62305,0.5864025,0.18591804,0.037,0.8355,0.7985,-0.858009179263338,-0.378579395943409,0.02120755479907
"X14604",0.0465252276452026,-1.53904145829701,0.022792442821762,0.0371994687899516,100,"Simulation 6",1,100,0.518389,0.205452958018584,0.55435,0.53307,0.21342027,0.029,0.8437,0.8147,-0.526899799983643,-0.504403560117891,0.0205452958018584
"X14605",-0.00411341837281393,-1.47265983927783,0.0132788373869194,0.0217797688834791,100,"Simulation 6",1,100,0.530568,0.194384166063395,0.5572,0.54728625,0.2038575,0.0041,0.8257,0.8216,-0.695119221998894,-0.181478593653311,0.0194384166063395
"X14606",0.0296861817976988,-1.58152836557749,0.0231412776859172,0.0347108146078543,100,"Simulation 6",1,100,0.495827,0.221114745957383,0.53525,0.5092625,0.2164596,0.0205,0.8342,0.8137,-0.521706156694396,-0.79714993442963,0.0221114745957383
"X14607",0.0462799650645493,-1.58232589995411,0.0300704264190369,0.0522881501044424,100,"Simulation 6",1,100,0.505858,0.203829132333626,0.53475,0.51530375,0.23336124,0.0867,0.8635,0.7768,-0.328290797769339,-0.906032322023845,0.0203829132333626
"X14608",-0.0110038241254497,-1.50032132083382,0.0192084253676789,0.0312810913580161,100,"Simulation 6",1,100,0.503706,0.209134629114715,0.5311,0.515505,0.2238726,0.0205,0.8322,0.8117,-0.409743410365617,-0.859994644181941,0.0209134629114715
"X14609",0.0421506955838057,-1.5633641632972,0.0238997273480006,0.0349113099499729,100,"Simulation 6",1,100,0.517306,0.23271745378671,0.5379,0.5323025,0.28384377,0.0531,0.8652,0.8121,-0.395456124991045,-0.995545325701523,0.023271745378671
"X14610",0.0103024675957104,-1.60807579697974,0.0235478006380536,0.0380282608247318,100,"Simulation 6",1,100,0.480804,0.21085586245422,0.50845,0.4882125,0.23165625,0.0201,0.8208,0.8007,-0.276452819912063,-0.987467179952068,0.021085586245422
"X14611",0.0233002043763114,-1.54533345493394,0.0186241583758502,0.025090740438885,100,"Simulation 6",1,100,0.486305,0.240042261588423,0.51995,0.49733375,0.30823254,0.0102,0.8379,0.8277,-0.30491788630562,-1.16228484353278,0.0240042261588423
"X14612",-0.0403835451161386,-1.45046091155135,0.0155315937824391,0.0242324840766068,100,"Simulation 6",1,100,0.525138,0.208308842575032,0.5564,0.541815,0.22617063,0.0133,0.8429,0.8296,-0.610437724787396,-0.502100522649516,0.0208308842575032
"X14613",-0.033247715219404,-1.43257294246684,0.0159660228653247,0.0263146751453902,100,"Simulation 6",1,100,0.558625,0.208011205688346,0.605,0.57774875,0.21586656,0.0811,0.852,0.7709,-0.678226742568137,-0.59438164178626,0.0208011205688346
"X14614",0.00354646876489614,-1.59516995024939,0.0162606883395828,0.0304421807608718,100,"Simulation 6",1,100,0.484808,0.187211029136381,0.4774,0.49026125,0.19614798,0.0376,0.817,0.7794,-0.114270318956998,-0.702365228922986,0.0187211029136381
"X14615",0.00743220981332704,-1.58175400281756,0.0230592305331428,0.0401980335331198,100,"Simulation 6",1,100,0.52884,0.203184160382405,0.5622,0.54009375,0.21134463,0.0974,0.844,0.7466,-0.402657261458424,-0.8488289919479,0.0203184160382405
"X14616",-0.00151170399113123,-1.50232064992589,0.021176197247826,0.0317049216528696,100,"Simulation 6",1,100,0.507813,0.217823672853883,0.5538,0.52482875,0.24433248,0.0084,0.7971,0.7887,-0.528452668288893,-0.82498719365044,0.0217823672853883
"X14617",0.00126278334027028,-1.55421674312894,0.0209730117444011,0.0320764075380394,100,"Simulation 6",1,100,0.546124,0.218924479446703,0.59235,0.56234125,0.27050037,0.0092,0.8344,0.8252,-0.478647309246402,-0.92196153201292,0.0218924479446703
"X14618",0.00926699886972883,-1.45649728438992,0.0222214378591335,0.0317926324688262,100,"Simulation 6",1,100,0.513295,0.212202417362158,0.5229,0.53204375,0.22372434,0.007,0.8199,0.8129,-0.624209631904641,-0.331828449079451,0.0212202417362158
"X14619",-0.0240480716497109,-1.46358271284519,0.0191808670531437,0.0289905569602942,100,"Simulation 6",1,100,0.487206,0.214251147738048,0.5269,0.49907125,0.24344292,0.0074,0.8469,0.8395,-0.395893841057345,-0.796251951681171,0.0214251147738048
"X14620",-0.0205700309188194,-1.48521955272172,0.0175411000073928,0.0282864098639333,100,"Simulation 6",1,100,0.529033,0.21480688910524,0.5863,0.54425125,0.20452467,0.0418,0.8652,0.8234,-0.567963817109363,-0.773908737785905,0.021480688910524
"X14621",-0.00398810829805963,-1.51716779960064,0.0159436094710542,0.0253317811764542,100,"Simulation 6",1,100,0.524822,0.216856021024424,0.57935,0.5384575,0.25167135,0.0121,0.8422,0.8301,-0.401974371126154,-1.07365334427003,0.0216856021024424
"X14622",0.0179480688433399,-1.52865690151105,0.0180035852469325,0.0298153568339555,100,"Simulation 6",1,100,0.532691,0.205948234691942,0.58385,0.54939625,0.22809801,0.0365,0.8293,0.7928,-0.590365022443141,-0.612640593277276,0.0205948234691942
"X14623",0.000947090271384354,-1.42367645188559,0.020201921728157,0.0301737864598144,100,"Simulation 6",1,100,0.540222,0.209300862942041,0.57625,0.5550975,0.21712677,6e-04,0.8508,0.8502,-0.57164029521047,-0.593299277178974,0.0209300862942041
"X14624",-0.00915914532910339,-1.45765105649038,0.0295196554044318,0.0480780864588068,100,"Simulation 6",1,100,0.514236,0.209384301129755,0.5229,0.53018375,0.25345047,0.0263,0.8176,0.7913,-0.490782465333809,-0.704916853894134,0.0209384301129755
"X14625",-0.00520905266064635,-1.47917382653414,0.0180943350123008,0.0271575932580786,100,"Simulation 6",1,100,0.541545,0.213284469486745,0.57075,0.55908875,0.21015855,0.004,0.8598,0.8558,-0.631676198654439,-0.361452923600296,0.0213284469486745
"X14626",-0.00890332958143525,-1.46893993788632,0.0163834170551193,0.0259868857050642,100,"Simulation 6",1,100,0.483787,0.216330482147248,0.50145,0.49597,0.2705745,0.046,0.7995,0.7535,-0.344911707374996,-1.12249200876043,0.0216330482147248
"X14627",0.0169763139981814,-1.58619109979899,0.0226432252212475,0.0343113676621027,100,"Simulation 6",1,100,0.52048,0.213752483121025,0.57555,0.53886625,0.19911318,0.0083,0.8244,0.8161,-0.662855186288372,-0.587058864763716,0.0213752483121025
"X14628",0.00218539622936949,-1.5312926046329,0.0180222369955482,0.027192847606603,100,"Simulation 6",1,100,0.527065,0.219109988235234,0.5651,0.5447775,0.21749742,0.0186,0.8496,0.831,-0.636430937750615,-0.666825840121701,0.0219109988235234
"X14629",0.0225123975331624,-1.57761442956113,0.0197147384316698,0.031760010803083,100,"Simulation 6",1,100,0.512506,0.209337795657901,0.5504,0.52609375,0.21297549,0.0161,0.8311,0.815,-0.510485758651011,-0.730076842670403,0.0209337795657901
"X14630",0.044851927598905,-1.62881635061962,0.0259242478200524,0.0417007536805531,100,"Simulation 6",1,100,0.497917,0.209382006527724,0.52605,0.50952625,0.23758665,0.0287,0.859,0.8303,-0.411535877239909,-0.774441256375237,0.0209382006527724
"X14631",-0.00559601366302984,-1.49790065333164,0.0177053841225138,0.0282674749342389,100,"Simulation 6",1,100,0.532719,0.210525455019366,0.5334,0.55021,0.22950648,0.0371,0.8536,0.8165,-0.587651441215798,-0.519419970110241,0.0210525455019366
"X14632",0.00145278354253562,-1.4818337928344,0.0165484600783193,0.0287208062601205,100,"Simulation 6",1,100,0.529643,0.194899416304302,0.5529,0.54368875,0.18969867,0.0224,0.8268,0.8044,-0.571845528416584,-0.362227254200838,0.0194899416304302
"X14633",-0.00398976637350658,-1.51757202866867,0.0209687016574318,0.0334104182299039,100,"Simulation 6",1,100,0.493392,0.21090115769998,0.5089,0.50425625,0.2335095,0.021,0.8371,0.8161,-0.327323900171786,-0.757464616166394,0.021090115769998
"X14634",-0.00335015909081338,-1.482059460186,0.0200549822994792,0.0303298367246095,100,"Simulation 6",1,100,0.49901,0.220651641665538,0.53315,0.51465125,0.25730523,0.0236,0.8114,0.7878,-0.467376762627153,-0.983726554686193,0.0220651641665538
"X14635",-0.00380192475122753,-1.57568708216027,0.023636186269123,0.0343867053686685,100,"Simulation 6",1,100,0.502513,0.218254926775127,0.54275,0.51953875,0.23410254,0.0078,0.8553,0.8475,-0.600550765763672,-0.613941583750474,0.0218254926775127
"X14636",0.0322723076362893,-1.67467767670689,0.0281166076675454,0.0479867016775709,100,"Simulation 6",1,100,0.513852,0.201171400099969,0.54955,0.52663375,0.20244903,0.0293,0.8312,0.8019,-0.521022013790617,-0.57922805800166,0.0201171400099969
"X14637",-0.0133890325925856,-1.49356892580693,0.0159206124309692,0.0281139738385016,100,"Simulation 6",1,100,0.537652,0.197185551993932,0.5753,0.55351125,0.18984693,0.0887,0.8715,0.7828,-0.613359532040699,-0.474552196506628,0.0197185551993932
"X14638",0.0143791375423346,-1.51070063513537,0.0349402785120123,0.0509887433099274,100,"Simulation 6",1,100,0.512388,0.223139986990094,0.55355,0.5306825,0.22772736,0.0213,0.8656,0.8443,-0.577557114639127,-0.66325346584813,0.0223139986990094
"X14639",0.0366287657738273,-1.58525939889928,0.0218167394471111,0.0352102837587807,100,"Simulation 6",1,100,0.529913,0.208407867711952,0.5761,0.54642,0.21075159,0.0259,0.8564,0.8305,-0.584399692049785,-0.497296712206833,0.0208407867711952
"X14640",0.00838065314371307,-1.49466584319052,0.0193583334385338,0.0286062620776446,100,"Simulation 6",1,100,0.498215,0.2234364829072,0.54705,0.51171875,0.24929919,0.0186,0.8471,0.8285,-0.401960412023547,-0.918996112079154,0.02234364829072
